 No. , date , time , model , code , Barcode ,Total Rank  ,Upper amount (g), angle (deg), rank ,Lower amount (g), angle (deg), rank ,UP+LO amount (g), rank ,Static amount (g), angle (deg), rank ,Couple amount (g), angle (deg), rank ,LRO-T OA amount (mm), angle (deg), rank ,LRO-B OA amount (mm), angle (deg), rank ,RRO1 OA amount (mm), angle (deg), rank ,RRO2 OA amount (mm), angle (deg), rank ,RRO3 OA amount (mm), angle (deg), rank ,LRO-T 1st amount (mm), angle (deg), rank ,LRO-B 1st amount (mm), angle (deg), rank ,RRO1 1st amount (mm), angle (deg), rank ,RRO2 1st amount (mm), angle (deg), rank ,RRO3 1st amount (mm), angle (deg), rank ,LRO-T 2nd amount (mm), angle (deg), rank ,LRO-B 2nd amount (mm), angle (deg), rank ,RRO1 2nd amount (mm), angle (deg), rank ,RRO2 2nd amount (mm), angle (deg), rank ,RRO3 2nd amount (mm), angle (deg), rank ,LRO-T Nth amount (mm), angle (deg), rank ,LRO-B Nth amount (mm), angle (deg), rank ,RRO1 Nth amount (mm), angle (deg), rank ,RRO2 Nth amount (mm), angle (deg), rank ,RRO3 Nth amount (mm), angle (deg), rank ,LRO-T Bulge amount (mm), angle (deg), rank ,LRO-B Bulge amount (mm), angle (deg), rank ,LRO-T Dent amount (mm), angle (deg), rank ,LRO-B Dent amount (mm), angle (deg), rank ,Circuly value (mm), rank ,OuterDiameter1 value (mm), rank ,OuterDiameter2 value (mm), rank ,OuterDiameter3 value (mm), rank ,RO TOTAL  ,Meas.Pressure value (Kg/f),Weight value (Kg), rank ,Width value (mm), rank 
395190,2023/11/23,08:52:34,102,185/65R14           ,148798,A,13.94,51,A,12.066,94.9,A,26.006,A,24.133,71.3,A,9.872,353.1,A,0.565,37.4,A,0.95,146.1,A,0,0,A,0.602,29.1,A,0,0,A,0.156,27.9,A,0.502,155.6,A,0,0,A,0.423,33.6,A,0,0,A,0.227,39.8,A,0.318,6.7,A,0,0,A,0.144,166.1,A,0,0,A,0.061,39.8,A,0.043,6.7,A,0,0,A,0.118,165.7,A,0,0,A,0.42,356,A,0.605,355.6,A,0.278,217.3,A,0.369,88.5,A,0.276,A,0,A,599.855,A,0,A,A,0,0,OK,0,A
395191,2023/11/23,08:53:04,102,185/65R14           ,148639,A,19.294,158.3,A,12.14,160.6,A,31.433,A,31.427,159.2,A,7.181,154.3,A,1.034,86.8,A,1.445,165.2,A,0,0,A,0.923,61.8,A,0,0,A,0.53,35.9,A,1.094,173.9,A,0,0,A,0.479,35.7,A,0,0,A,0.316,136.1,A,0.194,6,A,0,0,A,0.19,85.4,A,0,0,A,0.049,136.1,A,0.06,6,A,0,0,A,0.063,85.8,A,0,0,A,0.585,85.5,A,0.436,359.8,A,0.472,96.9,A,0.729,95.4,A,0.339,A,0,A,600.159,A,0,A,A,0,0,OK,0,A
395192,2023/11/23,08:53:56,102,185/65R14           ,148729,A,16.647,44.5,A,18.516,318.8,A,35.163,A,25.801,358.8,A,23.963,94.9,A,0.624,234.5,A,0.97,208.4,A,0,0,A,0.86,96.9,A,0,0,A,0.27,190.6,A,0.504,239,A,0,0,A,0.737,42.4,A,0,0,A,0.283,188.3,A,0.247,343.3,A,0,0,A,0.266,234.8,A,0,0,A,0.011,188.3,A,0.055,343.3,A,0,0,A,0.065,235.2,A,0,0,A,0.499,2.8,A,0.65,1.7,A,0.218,257.1,A,0.527,93,A,0.407,A,0,A,599.863,A,0,A,A,0,0,OK,0,A
395193,2023/11/23,08:54:28,102,185/65R14           ,148670,A,4.519,351.5,A,17.766,233,A,22.285,A,16.107,247.3,A,20.314,41.7,A,0.593,18.5,A,1.244,165.4,A,0,0,A,0.546,298.2,A,0,0,A,0.221,64.4,A,0.816,201.4,A,0,0,A,0.267,348.9,A,0,0,A,0.192,83.8,A,0.224,249.5,A,0,0,A,0.214,180,A,0,0,A,0.079,83.8,A,0.165,249.5,A,0,0,A,0.044,180,A,0,0,A,0.545,320.2,A,0.551,317.1,A,0.486,328.4,A,0.581,226.8,A,0.263,A,0,A,600.3,A,0,A,A,0,0,OK,0,A
395194,2023/11/23,08:55:26,102,185/65R14           ,148724,A,24.849,6.3,A,31.805,336.9,A,56.654,A,54.832,349.7,A,15.86,106.7,A,0.664,99.9,A,0.737,168.8,A,0,0,A,1.409,23.6,A,0,0,A,0.346,150,A,0.454,217.2,A,0,0,A,1.081,9.3,A,0,0,A,0.29,160.3,A,0.141,301.7,A,0,0,A,0.145,231.2,A,0,0,A,0.039,160.3,A,0.051,301.7,A,0,0,A,0.102,232.6,A,0,0,A,0.394,87,A,0.53,2.8,A,0.378,96.3,A,0.637,94.6,A,0.389,A,0,A,599.923,A,0,A,A,0,0,OK,0,A
395195,2023/11/23,08:56:21,102,185/65R14           ,148732,A,38.377,55.6,A,15.102,37.1,A,53.48,A,52.916,50.4,A,24.529,66.9,A,0.873,166.9,A,0.858,204.4,A,0,0,A,0.855,90.3,A,0,0,A,0.441,182.1,A,0.37,222.3,A,0,0,A,0.662,36.9,A,0,0,A,0.18,223.6,A,0.21,45.9,A,0,0,A,0.231,230.1,A,0,0,A,0.061,223.6,A,0.117,45.9,A,0,0,A,0.038,230.1,A,0,0,A,0.499,358.3,A,0.504,357.5,A,0.481,8.3,A,0.459,92.4,A,0.347,A,0,A,600.157,A,0,A,A,0,0,OK,0,A
395196,2023/11/23,08:56:51,102,185/65R14           ,148797,A,10.893,85.2,A,7.315,232.7,A,18.208,A,6.145,124.9,A,17.509,72.2,A,0.924,86.7,A,0.753,139.6,A,0,0,A,0.566,340,A,0,0,A,0.545,148.8,A,0.5,178.2,A,0,0,A,0.327,30.7,A,0,0,A,0.298,159.3,A,0.165,14.3,A,0,0,A,0.125,341.2,A,0,0,A,0.018,159.3,A,0.028,14.3,A,0,0,A,0.138,341.2,A,0,0,A,0.295,105.3,A,0.432,100.9,A,0.456,91.9,A,0.636,92.8,A,0.324,A,0,A,599.671,A,0,A,A,0,0,OK,0,A
395197,2023/11/23,08:57:21,102,185/65R14           ,148645,A,18.913,51.4,A,5.666,30.5,A,24.58,A,24.291,46.6,A,13.768,59.8,A,0.476,173.1,A,0.898,205,A,0,0,A,0.602,25.3,A,0,0,A,0.246,161.9,A,0.455,228.4,A,0,0,A,0.52,355.1,A,0,0,A,0.095,99.4,A,0.321,36.3,A,0,0,A,0.143,125.7,A,0,0,A,0.048,99.4,A,0.075,36.3,A,0,0,A,0.03,125.7,A,0,0,A,0.487,0,A,0.51,359.1,A,0.381,9.7,A,0.419,91.3,A,0.214,A,0,A,600.037,A,0,A,A,0,0,OK,0,A
395198,2023/11/23,08:57:52,102,185/65R14           ,148644,A,6.911,103.4,A,6.375,70.5,A,13.287,A,12.745,87.6,A,3.792,169.2,A,0.818,39.6,A,0.774,218.8,A,0,0,A,0.809,338.6,A,0,0,A,0.346,51.4,A,0.535,178.3,A,0,0,A,0.672,355.6,A,0,0,A,0.186,139.9,A,0.112,358.9,A,0,0,A,0.157,207.4,A,0,0,A,0.05,139.9,A,0.016,358.9,A,0,0,A,0.103,207.2,A,0,0,A,0.443,1.4,A,0.576,0.5,A,0.287,8.8,A,0.286,355.5,A,0.291,A,0,A,599.934,A,0,A,A,0,0,OK,0,A
395199,2023/11/23,08:58:21,102,185/65R14           ,148662,A,5.153,69.4,A,14.527,337.4,A,19.68,A,15.244,357.1,A,15.582,138.1,A,0.859,139.3,A,0.843,216.1,A,0,0,A,0.739,24.3,A,0,0,A,0.474,183.2,A,0.405,238.2,A,0,0,A,0.502,334.7,A,0,0,A,0.136,120.6,A,0.167,31.9,A,0,0,A,0.243,83.1,A,0,0,A,0.06,120.6,A,0.143,31.9,A,0,0,A,0.037,82.9,A,0,0,A,0.561,79.1,A,0.213,180.7,A,0.508,86.7,A,0.602,85.7,A,0.351,A,0,A,600.058,A,0,A,A,0,0,OK,0,A
395200,2023/11/23,08:58:54,102,185/65R14           ,148721,A,10.312,12.6,A,24.132,8.6,A,34.443,A,34.426,9.8,A,13.864,185.6,A,0.649,193.8,A,0.474,12.8,A,0,0,A,0.704,267.7,A,0,0,A,0.474,170.3,A,0.168,2.3,A,0,0,A,0.332,357,A,0,0,A,0.105,155.7,A,0.076,38.8,A,0,0,A,0.144,181.8,A,0,0,A,0.018,155.7,A,0.03,38.8,A,0,0,A,0.013,180.9,A,0,0,A,0.505,2.8,A,0.496,2.2,A,0.226,23.6,A,0.211,96.3,A,0.361,A,0,A,599.892,A,0,A,A,0,0,OK,0,A
395201,2023/11/23,08:59:26,102,185/65R14           ,148664,A,23.363,42,A,14.906,20.9,A,38.27,A,37.655,33.8,A,10.872,71.6,A,0.779,16.1,A,0.858,159.5,A,0,0,A,0.76,28.4,A,0,0,A,0.212,123.2,A,0.457,202.5,A,0,0,A,0.513,28.1,A,0,0,A,0.224,78.5,A,0.13,322.8,A,0,0,A,0.195,230,A,0,0,A,0.083,78.5,A,0.07,322.8,A,0,0,A,0.067,230.3,A,0,0,A,0.36,15.6,A,0.496,358.8,A,0.41,348.6,A,0.656,4.2,A,0.298,A,0,A,600.141,A,0,A,A,0,0,OK,0,A
395202,2023/11/23,08:59:56,102,185/65R14           ,148673,A,19.443,74,A,30.1,7.6,A,49.542,A,41.881,32.8,A,28.53,149,A,0.632,176.7,A,0.789,222.3,A,0,0,A,0.701,338.6,A,0,0,A,0.45,210.4,A,0.432,238.5,A,0,0,A,0.403,346.2,A,0,0,A,0.111,65.1,A,0.213,72.1,A,0,0,A,0.181,152.7,A,0,0,A,0.037,65.1,A,0.137,72.1,A,0,0,A,0.032,152.7,A,0,0,A,0.654,359,A,0.68,358.6,A,0.505,6.5,A,0.476,9.3,A,0.308,A,0,A,600.168,A,0,A,A,0,0,OK,0,A
395203,2023/11/23,09:00:26,102,185/65R14           ,148728,A,32.865,72.5,A,20.822,39.7,A,53.688,A,51.612,59.9,A,19.069,108.8,A,0.734,234.4,A,0.569,290,A,0,0,A,0.893,333.5,A,0,0,A,0.352,209,A,0.203,324.8,A,0,0,A,0.726,44.8,A,0,0,A,0.208,173.6,A,0.093,231.2,A,0,0,A,0.242,256.6,A,0,0,A,0.085,173.6,A,0.051,231.2,A,0,0,A,0.087,256.7,A,0,0,A,0.342,76.5,A,0.638,357.4,A,0.32,183,A,0.43,87.6,A,0.442,A,0,A,599.899,A,0,A,A,0,0,OK,0,A
395204,2023/11/23,09:01:18,102,185/65R14           ,148726,A,32.416,52.7,A,27.863,119.9,A,60.279,A,50.273,83.4,A,33.569,2.7,A,0.645,269.6,A,0.944,151.2,A,0,0,A,1.382,15.8,A,0,0,A,0.349,282.2,A,0.65,173.3,A,0,0,A,0.822,39.6,A,0,0,A,0.287,188.9,A,0.218,326.4,A,0,0,A,0.118,181.5,A,0,0,A,0.061,188.9,A,0.059,326.4,A,0,0,A,0.169,181.5,A,0,0,A,0.405,357.6,A,0.563,357.1,A,0.251,6.2,A,0.392,15.9,A,0.572,A,0,A,599.904,A,0,A,A,0,0,OK,0,A
395205,2023/11/23,09:01:55,102,185/65R14           ,148657,A,24.331,252.7,A,22.567,293.4,A,46.898,A,43.977,272.3,A,16.387,188.9,A,0.72,82.6,A,0.815,168.9,A,0,0,A,0.491,306.3,A,0,0,A,0.337,158.7,A,0.324,238.4,A,0,0,A,0.28,335.7,A,0,0,A,0.212,165.6,A,0.252,348.7,A,0,0,A,0.079,245.5,A,0,0,A,0.011,165.6,A,0.072,348.7,A,0,0,A,0.029,245.5,A,0,0,A,0.456,3.8,A,0.493,3.1,A,0.342,10.9,A,0.503,97.5,A,0.222,A,0,A,600.307,A,0,A,A,0,0,OK,0,A
395206,2023/11/23,09:02:25,102,185/65R14           ,148672,A,6.047,231.4,A,16.492,336.2,A,22.539,A,16.044,314.9,A,18.966,174.2,A,0.773,192.8,A,0.593,254,A,0,0,A,0.726,28.9,A,0,0,A,0.411,212.1,A,0.106,33.5,A,0,0,A,0.541,1.8,A,0,0,A,0.121,116.6,A,0.052,119,A,0,0,A,0.191,152.9,A,0,0,A,0.021,116.6,A,0.189,119,A,0,0,A,0.091,152.5,A,0,0,A,0.342,359.2,A,0.64,358.6,A,0.39,91,A,0.566,353.1,A,0.351,A,0,A,600.163,A,0,A,A,0,0,OK,0,A
395207,2023/11/23,09:02:53,102,185/65R14           ,148796,A,23.199,54.6,A,24.522,341.5,A,47.721,A,38.353,16.8,A,28.427,110.2,A,0.727,199.1,A,0.619,157.6,A,0,0,A,0.487,3.1,A,0,0,A,0.369,188.3,A,0.229,212,A,0,0,A,0.218,38.5,A,0,0,A,0.227,106.3,A,0.173,299.4,A,0,0,A,0.214,317.4,A,0,0,A,0.137,106.3,A,0.108,299.4,A,0,0,A,0.083,317.6,A,0,0,A,0.325,356.8,A,0.48,356.6,A,0.211,152.4,A,0.403,351.2,A,0.331,A,0,A,599.688,A,0,A,A,0,0,OK,0,A
395208,2023/11/23,09:03:50,102,185/65R14           ,148725,A,25.49,8,A,12.843,293.6,A,38.333,A,31.483,344.9,A,25.262,37.3,A,0.698,75.1,A,1.352,209.4,A,0,0,A,0.889,78.1,A,0,0,A,0.328,73.2,A,1.017,203.6,A,0,0,A,0.593,47.5,A,0,0,A,0.385,153.6,A,0.275,304.2,A,0,0,A,0.322,230.2,A,0,0,A,0.047,153.6,A,0.101,304.2,A,0,0,A,0.08,229.8,A,0,0,A,0.542,358.2,A,0.628,357.5,A,0.326,7.1,A,0.553,351,A,0.388,A,0,A,600.082,A,0,A,A,0,0,OK,0,A
395209,2023/11/23,09:04:21,102,185/65R14           ,148663,A,36.796,309.9,A,33.006,281.9,A,69.803,A,67.736,296.6,A,17.282,13.6,A,0.643,213.8,A,0.602,224.5,A,0,0,A,0.451,335,A,0,0,A,0.299,187.5,A,0.156,215.5,A,0,0,A,0.315,325.9,A,0,0,A,0.142,71.8,A,0.062,168.7,A,0,0,A,0.125,29.3,A,0,0,A,0.02,71.8,A,0.137,168.7,A,0,0,A,0.032,28.1,A,0,0,A,0.598,320.7,A,0.338,56.5,A,0.379,312.6,A,0.572,141.9,A,0.228,A,0,A,600.325,A,0,A,A,0,0,OK,0,A
395210,2023/11/23,09:04:46,102,185/65R14           ,148799,A,19.64,94.8,A,11.501,65,A,31.141,A,30.17,83.9,A,11.214,125.4,A,0.532,102,A,0.922,104.6,A,0,0,A,0.662,339.4,A,0,0,A,0.201,145,A,0.344,107.1,A,0,0,A,0.473,34.6,A,0,0,A,0.132,178.8,A,0.225,302.7,A,0,0,A,0.148,314,A,0,0,A,0.036,178.8,A,0.064,302.7,A,0,0,A,0.094,314,A,0,0,A,0.448,89.6,A,0.6,105.4,A,0.416,95.4,A,0.727,94.7,A,0.274,A,0,A,599.809,A,0,A,A,0,0,OK,0,A
395211,2023/11/23,09:05:19,102,185/65R14           ,148667,A,27.064,350.1,A,23.115,313.8,A,50.179,A,47.711,333.4,A,16.039,48.4,A,0.715,28.3,A,0.694,142.6,A,0,0,A,0.854,32.5,A,0,0,A,0.153,43.8,A,0.482,176,A,0,0,A,0.563,28,A,0,0,A,0.138,104.9,A,0.05,314,A,0,0,A,0.178,242.4,A,0,0,A,0.089,104.9,A,0.044,314,A,0,0,A,0.064,242.4,A,0,0,A,0.618,81.8,A,0.79,359.6,A,0.378,12.1,A,0.533,8.8,A,0.289,A,0,A,600.334,A,0,A,A,0,0,OK,0,A
395212,2023/11/23,09:08:04,102,185/65R14           ,148679,A,22.109,256.6,A,8.422,171.6,A,30.531,A,24.331,236.5,A,22.966,278.1,A,0.766,343.3,A,0.896,143.5,A,0,0,A,0.625,24.6,A,0,0,A,0.218,303.8,A,0.468,117.9,A,0,0,A,0.434,22.9,A,0,0,A,0.047,69,A,0.132,75.7,A,0,0,A,0.125,86,A,0,0,A,0.071,69,A,0.083,75.7,A,0,0,A,0.062,87.7,A,0,0,A,0.549,76.2,A,0.37,79.8,A,0.76,87,A,0.697,86.1,A,0.297,A,0,A,600.172,A,0,A,A,0,0,OK,0,A
395213,2023/11/23,09:08:34,102,185/65R14           ,148677,A,8.006,349.1,A,13.987,320.3,A,21.994,A,21.353,330.7,A,7.97,111.3,A,0.71,222.6,A,1.034,212,A,0,0,A,0.787,335.1,A,0,0,A,0.294,290.4,A,0.36,213.8,A,0,0,A,0.581,14.9,A,0,0,A,0.28,155.7,A,0.23,32.1,A,0,0,A,0.176,206.2,A,0,0,A,0.102,155.7,A,0.077,32.1,A,0,0,A,0.067,206.2,A,0,0,A,0.37,356.7,A,0.727,356.1,A,0.5,204,A,0.537,86.9,A,0.292,A,0,A,600.182,A,0,A,A,0,0,OK,0,A
395214,2023/11/23,09:09:06,102,185/65R14           ,148699,A,24.103,52.1,A,17.88,57.3,A,41.982,A,41.939,54.3,A,6.511,37.4,A,0.669,51.2,A,0.917,128.2,A,0,0,A,0.785,60.4,A,0,0,A,0.201,63.1,A,0.645,154.3,A,0,0,A,0.291,48,A,0,0,A,0.32,74.2,A,0.128,220.4,A,0,0,A,0.077,143.2,A,0,0,A,0.062,74.2,A,0.067,220.4,A,0,0,A,0.078,143.6,A,0,0,A,0.519,331.5,A,0.621,215.9,A,0.323,325.2,A,0.614,65,A,0.368,A,0,A,600.067,A,0,A,A,0,0,OK,0,A
395215,2023/11/23,09:09:59,102,185/65R14           ,148528,A,12.081,321.4,A,5.155,258.7,A,17.236,A,15.155,303.8,A,10.742,346.7,A,0.72,88.2,A,0.464,315.5,A,0,0,A,0.954,344.6,A,0,0,A,0.205,180.5,A,0.09,295.5,A,0,0,A,0.758,17.4,A,0,0,A,0.363,171.5,A,0.095,286.9,A,0,0,A,0.041,334.6,A,0,0,A,0.106,171.5,A,0.018,286.9,A,0,0,A,0.065,334.6,A,0,0,A,0.543,87.5,A,0.223,315.3,A,0.454,95.5,A,0.608,93.5,A,0.237,A,0,A,600.009,A,0,A,A,0,0,OK,0,A
395216,2023/11/23,09:10:53,102,185/65R14           ,148694,A,15.743,357.7,A,23.662,338.3,A,39.405,A,38.866,346.1,A,10.242,127.7,A,0.437,277.2,A,0.921,148.4,A,0,0,A,0.899,17.8,A,0,0,A,0.227,244.6,A,0.576,216.6,A,0,0,A,0.698,26.8,A,0,0,A,0.129,200.5,A,0.245,301.5,A,0,0,A,0.312,212.2,A,0,0,A,0.03,200.5,A,0.059,301.5,A,0,0,A,0.1,211.7,A,0,0,A,0.565,357,A,0.749,356.5,A,0.394,6,A,0.497,349.5,A,0.487,A,0,A,600.215,A,0,A,A,0,0,OK,0,A
395217,2023/11/23,09:11:50,102,185/65R14           ,148735,A,20.128,39.9,A,9.402,148.3,A,29.529,A,19.339,67.4,A,24.76,18.8,A,0.599,94.2,A,0.768,155,A,0,0,A,0.847,26.5,A,0,0,A,0.316,164.2,A,0.543,166.9,A,0,0,A,0.555,28.5,A,0,0,A,0.135,151.3,A,0.163,349,A,0,0,A,0.081,98.3,A,0,0,A,0.051,151.3,A,0.085,349,A,0,0,A,0.096,97.9,A,0,0,A,0.384,284.5,A,0.301,83.8,A,0.451,123.4,A,0.684,91.3,A,0.366,A,0,A,600.414,A,0,A,A,0,0,OK,0,A
395218,2023/11/23,09:12:20,102,185/65R14           ,148811,A,2.549,23.1,A,30.634,315.2,A,33.183,A,31.681,319.5,A,29.77,130.6,A,0.699,233.6,A,0.963,209.4,A,0,0,A,0.711,304.1,A,0,0,A,0.308,182.8,A,0.396,225.9,A,0,0,A,0.362,7.1,A,0,0,A,0.319,90.1,A,0.345,348.2,A,0,0,A,0.253,236.1,A,0,0,A,0.079,90.1,A,0.096,348.2,A,0,0,A,0.025,235.7,A,0,0,A,0.569,358.2,A,0.727,358.3,A,0.333,9.9,A,0.558,91.5,A,0.395,A,0,A,599.865,A,0,A,A,0,0,OK,0,A
395219,2023/11/23,09:12:52,102,185/65R14           ,148691,A,16.635,95,A,15.411,40.4,A,32.047,A,28.484,68.9,A,14.735,153.5,A,0.581,185.5,A,0.557,253.7,A,0,0,A,0.686,35,A,0,0,A,0.255,173.8,A,0.137,223.4,A,0,0,A,0.311,67,A,0,0,A,0.206,119.3,A,0.092,72.3,A,0,0,A,0.207,113.8,A,0,0,A,0.039,119.3,A,0.096,72.3,A,0,0,A,0.113,113.6,A,0,0,A,0.552,1.5,A,0.59,256.6,A,0.354,306.3,A,0.447,353.4,A,0.547,A,0,A,600.137,A,0,A,A,0,0,OK,0,A
395220,2023/11/23,09:13:22,102,185/65R14           ,148807,A,41.726,263.7,A,12.807,296.1,A,54.533,A,52.983,271.1,A,31.669,251.1,A,0.634,52.1,A,1.336,215.5,A,0,0,A,0.648,55.1,A,0,0,A,0.363,89.6,A,0.919,205.5,A,0,0,A,0.467,357.5,A,0,0,A,0.154,93.2,A,0.085,310.3,A,0,0,A,0.245,175.7,A,0,0,A,0.044,93.2,A,0.027,310.3,A,0,0,A,0.043,175.9,A,0,0,A,0.522,354.6,A,0.634,353.8,A,0.309,0.2,A,0.381,346.1,A,0.324,A,0,A,599.913,A,0,A,A,0,0,OK,0,A
395221,2023/11/23,09:13:52,102,185/65R14           ,148582,A,7.707,317.3,A,20.468,307.4,A,28.175,A,28.092,310.1,A,12.943,121.6,A,0.833,242.5,A,0.951,165.9,A,0,0,A,0.611,22.2,A,0,0,A,0.307,191.4,A,0.381,249,A,0,0,A,0.342,356.2,A,0,0,A,0.072,140.8,A,0.225,15.2,A,0,0,A,0.227,71.2,A,0,0,A,0.058,140.8,A,0.047,15.2,A,0,0,A,0.05,71.2,A,0,0,A,0.487,242.6,A,0.279,253.5,A,0.37,83.8,A,0.687,84.5,A,0.302,A,0,A,600.283,A,0,A,A,0,0,OK,0,A
395222,2023/11/23,09:14:24,102,185/65R14           ,148661,A,22.493,74.5,A,9.133,352.2,A,31.626,A,25.381,53.6,A,23.119,97.6,A,0.745,112.4,A,0.794,157.9,A,0,0,A,0.711,92.8,A,0,0,A,0.358,153.6,A,0.536,228.1,A,0,0,A,0.515,33.4,A,0,0,A,0.147,207.4,A,0.214,309.1,A,0,0,A,0.237,218.1,A,0,0,A,0.028,207.4,A,0.077,309.1,A,0,0,A,0.031,218.1,A,0,0,A,0.448,359.7,A,0.665,358.6,A,0.395,7.6,A,0.439,352,A,0.308,A,0,A,600.156,A,0,A,A,0,0,OK,0,A
395223,2023/11/23,09:14:56,102,185/65R14           ,148643,A,35.898,159.2,A,11.463,197,A,47.36,A,45.504,168.1,A,27.739,144.5,A,1.022,60.6,A,1.448,151.7,A,0,0,A,0.277,341.5,A,0,0,A,0.72,17.1,A,1.312,176,A,0,0,A,0.063,92.8,A,0,0,A,0.287,124.3,A,0.11,311.8,A,0,0,A,0.06,280.9,A,0,0,A,0.076,124.3,A,0.118,311.8,A,0,0,A,0.067,278.3,A,0,0,A,0.359,24.9,A,0.199,207.6,A,0.435,95.4,A,0.577,93.8,A,0.178,A,0,A,600.235,A,0,A,A,0,0,OK,0,A
395224,2023/11/23,09:15:28,102,185/65R14           ,148666,A,24.757,96.7,A,7.186,189.1,A,31.942,A,25.491,113.1,A,26.063,80.8,A,0.807,127.5,A,1.029,205.8,A,0,0,A,0.458,24.9,A,0,0,A,0.518,166.7,A,0.805,204.4,A,0,0,A,0.284,29.9,A,0,0,A,0.146,184.7,A,0.091,82.4,A,0,0,A,0.117,122.6,A,0,0,A,0.046,184.7,A,0.146,82.4,A,0,0,A,0.025,122.9,A,0,0,A,0.623,359.2,A,0.523,357.4,A,0.545,90.5,A,0.554,351.6,A,0.211,A,0,A,600.416,A,0,A,A,0,0,OK,0,A
395225,2023/11/23,09:15:53,102,185/65R14           ,148641,A,13.346,180.1,A,25.47,333,A,38.816,A,14.887,308.9,A,37.843,162.3,A,0.646,115.3,A,0.891,199.2,A,0,0,A,0.448,10.7,A,0,0,A,0.365,104.5,A,0.691,216.9,A,0,0,A,0.318,351.8,A,0,0,A,0.131,92.9,A,0.237,35.4,A,0,0,A,0.142,174.2,A,0,0,A,0.12,92.9,A,0.126,35.4,A,0,0,A,0.014,174.2,A,0,0,A,0.365,116.9,A,0.566,3.7,A,0.231,1.5,A,0.5,95.8,A,0.227,A,0,A,600.323,A,0,A,A,0,0,OK,0,A
395226,2023/11/23,09:16:25,102,185/65R14           ,148665,A,2.193,306,A,17.857,287.1,A,20.05,A,19.944,289.1,A,15.799,104.5,A,0.637,196,A,0.887,227.8,A,0,0,A,0.371,27.1,A,0,0,A,0.251,207.3,A,0.37,230.4,A,0,0,A,0.153,14.5,A,0,0,A,0.065,111.5,A,0.22,12.5,A,0,0,A,0.069,307.8,A,0,0,A,0.094,111.5,A,0.03,12.5,A,0,0,A,0.069,307.8,A,0,0,A,0.402,41.8,A,0.598,1.1,A,0.408,93.6,A,0.455,93.2,A,0.211,A,0,A,600.429,A,0,A,A,0,0,OK,0,A
395227,2023/11/23,09:16:53,102,185/65R14           ,148533,A,37.969,138,A,3.206,75.9,A,41.174,A,39.571,133.9,A,36.578,142.4,A,0.582,251.5,A,0.764,144.4,A,0,0,A,0.658,340,A,0,0,A,0.246,274,A,0.6,135.7,A,0,0,A,0.306,45.4,A,0,0,A,0.236,110,A,0.13,318,A,0,0,A,0.124,311.8,A,0,0,A,0.105,110,A,0.043,318,A,0,0,A,0.078,312.2,A,0,0,A,0.375,3.3,A,0.481,0.2,A,0.515,94.9,A,0.365,92.5,A,0.315,A,0,A,600.004,A,0,A,A,0,0,OK,0,A
395228,2023/11/23,09:17:23,102,185/65R14           ,148698,A,10.473,243.9,A,32.041,250.1,A,42.515,A,42.469,248.6,A,21.657,73,A,0.734,121.8,A,1.013,205.5,A,0,0,A,0.602,80.2,A,0,0,A,0.283,114.1,A,0.658,217.3,A,0,0,A,0.061,121.7,A,0,0,A,0.173,119.7,A,0.19,338.6,A,0,0,A,0.286,149.8,A,0,0,A,0.064,119.7,A,0.018,338.6,A,0,0,A,0.061,149.8,A,0,0,A,0.712,343.7,A,0.631,343.2,A,0.372,352.5,A,0.291,78.4,A,0.489,A,0,A,599.995,A,0,A,A,0,0,OK,0,A
395229,2023/11/23,09:17:51,102,185/65R14           ,148531,A,50.406,247.5,A,34.477,242.4,A,84.883,A,84.804,245.4,A,16.344,258.1,A,0.634,104.8,A,0.539,157.5,A,0,0,A,0.849,345.8,A,0,0,A,0.363,142.8,A,0.357,166.2,A,0,0,A,0.476,34.8,A,0,0,A,0.114,177,A,0.053,17.4,A,0,0,A,0.229,304.5,A,0,0,A,0.098,177,A,0.058,17.4,A,0,0,A,0.103,304.5,A,0,0,A,0.709,102,A,0.455,3.7,A,0.63,161.2,A,0.432,95.8,A,0.423,A,0,A,599.941,A,0,A,A,0,0,OK,0,A
395230,2023/11/23,09:18:21,102,185/65R14           ,148530,A,12.236,224.3,A,15.616,212.2,A,27.852,A,27.699,217.5,A,4.466,357.1,A,0.445,82.2,A,0.638,142.5,A,0,0,A,0.501,310,A,0,0,A,0.037,330.5,A,0.17,175.6,A,0,0,A,0.271,22.1,A,0,0,A,0.15,149.2,A,0.162,333,A,0,0,A,0.163,209.3,A,0,0,A,0.051,149.2,A,0.103,333,A,0,0,A,0.059,211.1,A,0,0,A,0.355,104.9,A,0.363,1.3,A,0.342,100.5,A,0.524,355.2,A,0.25,A,0,A,600.026,A,0,A,A,0,0,OK,0,A
